Stall,Unit,Address,Area,Postal Code
SENG HIANG BAK CHOR MEE,#01-08,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
SENG HUAT GOLDSMITHS,#01-89,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
SHANGHAI XIAO LONG BAO,#01-16,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
SIM WAH KONG,#01-83,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
SIN LIAN HUAT,#01-79,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
SING SOON LEE,#01-61,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
SOON MONG DUCK RICE,#01-72,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
STALL 189,#01-189,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
SWATOW WANTON NOODLE,#01-50,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
TEO HONG FISHBALL NOODLE,#01-48,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
THE BLEND INC,#01-66,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
WAN ZAI ZHOU,#01-55,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
XIANG MEI VEGETARIAN,#01-70,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
XY GROCERY STORE,#01-100,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
YAN'S CAFE,#01-36,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
ZAO CHANG BAN MEE & FS,#01-54,"85 BEDOK NORTH ST 4, S460085",85 FENGSHAN CENTRE,460085
78 BATIK FASHION,#01-78,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
BOON MENG,#01-19,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
BOON MENG,#01-39,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
CHICAGO NASI LEMAK,#01-92,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
CHIN KHYE VEGETABLE,#01-24,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
FONG GUAN VEGETARIAN FOOD,#01-96,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
FU LONG XING DRINKS,#01-98,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
GOH STALL,#01-01,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
HENG LEE,#01-118,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
HOE FRIED HOKKIEN MEE,#01-93,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
KE SHUANG XING,#01-104,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
KUN JI MEE FEN,#01-107,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
LAO HUANG HAKKA NTF,#01-108,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
LYE HUAT FRUITS 51,#01-51,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
LYE HUAT FRUITS 52,#01-52,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
MEHFIL MUGHLAI,#01-90,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
MUHAMMAD 01-13,#01-13,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
MUHAMMAD 01-62,#01-62,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
MUHAMMAD BEEF STALL,#01-48,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
MUHAMMAD MUTTON STALL,#01-14,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
POON STALL,#01-02,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
POON YEO HUAT FISH,#01-35,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
ROSE (WM),#01-26,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
ROSE SUPPLIES (WM),#01-28,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
SHAN YUAN,#01-95,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
SOON HUAT,#01-105,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
TEH TARIK.COM,#01-117,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
TIAN YI,#01-112,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
XIANG JI,#01-17,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
XIAO LING,#01-103,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
YEW KEE COOKED FOOD,#01-111,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
YIZHUAN TAILOR (WM),#01-81,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
YONG CHEH 25,#01-25,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
YONG CHEH 34,#01-34,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
YU FU COFFEE SHOP,#01-102,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
ZHENG CA YU XI GE (WM),#01-79,"861 NORTH BRIDGE RD, S198783",861 NORTH BRIDGE ROAD MARKET AND FOOD CENTRE,198783
FIRST SEAFOOD GROUP,#01-500,"883 WOODLANDS ST 82, S730883",883 WOODLANDS WET MARKET,730883
HOE HUP VEGETABLES,#01-500,"883 WOODLANDS ST 82, S730883",883 WOODLANDS WET MARKET,730883
U FRUITS,#01-500,"883 WOODLANDS ST 82, S730883",883 WOODLANDS WET MARKET,730883
42 BEE HOON,#01-42,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
6 HUANG PU SOYA BEAN,#01-43,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ABC DRINKS,#01-35,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ABC FRUITS,#01-90,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ABC SATAY,#01-107,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
AH HUAT DRINKS,#01-118,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
AH KEN NOODLE,#01-51,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ANG SENG CHOON PROVISION,#01-56,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
BAK KUT TEH,#01-117,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
CHINATOWN BEEF KING,#01-115,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
CHNG FRUITS STALL,#01-94,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
CITY FASHION,#01-99,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
CITY FASHION (WM),#01-98,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
CONGEE DELIGHTS,#01-45,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
DONG JI LA MIAN XIAO LONG,#01-19,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
EAT TOFU,#01-128,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
FATTY CHEONG 144,#01-144,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
FATTY CHEONG 52,#01-52,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
FOUR SEASONS CHING TENG,#01-46,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
FRESH CHILLED PORK,#01-79,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
FU JI,#01-103,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
GI FRESH FRUIT JUICE,#01-30,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
GU ZAO REN PORRIDGE,#01-142,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HABIBS POWER MEE,#01-08,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HAJAH KATIJAH,#01-62,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HAPPY FRUIT JUICE,#01-136,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HO KEE FRIED RICE,#01-31,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HO SHENG COFFEE STALL,#01-116,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HONG SHENG FISH SOUP,#01-03,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HUP HENG MIX VEG RICE,#01-134,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
HYLAM STREET OLD STREET,#01-53,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
JASON PENANG CUISINE,#01-112,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
JIN JIN DESSERT,#01-21,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
KHENG HAI HUI,#01-137,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
KOH ZA HAO WEI PORRIDGE,#01-126,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
LAN LAN DRIED GOODS STALL,#01-57,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
LAO HUO TANG,#01-141,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
LENG KEE,#01-41,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
M.J CAFÉ CORNER,#01-09,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
M.M.H,#01-16,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
MAKAN ENAK 0124,#01-24,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
MAK'S KITCHEN,#01-06,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
MINI WOK KITCHEN,#01-15,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
MOHD ZAID,#01-11,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
NASI PUTIH AYAM PENYET,#01-26,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
NEW HONG KONG BAKERY,#01-129,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ONE MORE BOWL,#01-17,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ONG KHIM POPIAH,#01-124,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
PROCESSED SEAFOOD STALL,#01-67,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ROS MUSIM FOOD STALL,#01-05,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
SHEIKH INDIAN FOOD,#01-12,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
SI PEI COOL,#01-14,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
SOON LEE CARROT CAKE CAKE,#01-36,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
TAN CHOW HENG C STALL,#01-123,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
THE BOWL STORY,#01-04,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
TONG FONG FATT HAINANESE,#01-32,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
U.E FASHION (WM),#01-95,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
UNCLE HOUSE OF SNACK,#01-96,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
VEGETABLES RETAIL,#01-84,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
VEGETABLES STALL,#01-85,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
WEI XIANG KITCHEN,#01-106,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
Y R A RASOOL FATIMAH,#01-10,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
YONG ZHEN LOR MEE PRAWN,#01-40,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ZHEN DE HAO,#01-108,"6 JALAN BUKIT MERAH, S150006",ABC BRICKWORKS FOOD CENTRE,150006
ADAM CHICKEN RICE,#01-08,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
ADAM FISHBALL NOODLE,#01-25,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
ADAM FRIED HOKKIEN NOODLE,#01-22,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
ADAM NASI LEMAK,#01-01,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
ADAM SEAFOOD BBQ,#01-18,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
ADAM'S DELIGHTS,#01-11,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
APIT DRINK STALL,#01-06,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
BAHRAKATH MUTTON SOUP,#01-10,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
CHENG JI KWAY TEOW,#01-24,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
HUA JI CHICKEN,#01-23,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
NASI SINGAPURA,#01-03,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
NOO CHENG,#01-27,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
STEWART FRUIT JUICE,#01-28,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
TECK KEE HOT AND COLD,#01-31,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
WARONG PAK SAPARI,#01-09,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
YU KEE HOUSE OF BRAISED,#01-26,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
YUMMY ROJAK,#01-19,"2 ADAM RD, S289876",ADAM FOOD CENTRE,289876
E & S POULTRY,#01-24,"678A WOODLANDS AVE 6, S731678",ADMIRALTY WET MARKET,731678
JMC FRESH AND FROZEN PTE LTD,#01-24,"678A WOODLANDS AVE 6, S731678",ADMIRALTY WET MARKET,731678
SG DURIAN BOY WOODLANDS,#01-24,"678A WOODLANDS AVE 6, S731678",ADMIRALTY WET MARKET,731678
SRI VINAYAKA MART,#01-24,"678A WOODLANDS AVE 6, S731678",ADMIRALTY WET MARKET,731678
TOP DURIAN STATION,#01-24,"678A WOODLANDS AVE 6, S731678",ADMIRALTY WET MARKET,731678
BAN MIAN.FISH SOUP,#01-75,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
BAO KEE,#03-84,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
BUGIS STORE TRADING,#03-43,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
C K PLASTICS CO,#03-104,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
CAMBRIDGE FRESH FRUIT,#01-110,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
CHAN KEE SUGARCANE,#01-47,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
CHEE SENG,#03-19,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
CHEN JI,#01-115,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
CHEW'S STALL,#01-105,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
CHICKEN N DUCK,#01-38,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
COFFEE CHAT,#01-74,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
ENG KEONG,#03-82,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
FMT PTE LTD,#03-61,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
FONG FROZEN FOOD,#01-17/18,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
GECK HUAT TRADING,#03-27,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
GREAT FORTUNE,#03-97,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
HENG KEE SOON CHEONG,#03-14,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
HOCK LEE FISHBALL NOODLE,#01-102,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
HONG FENG TONIC,#03-60,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
HUA LING HNG,#01-99,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
JIAN BO SHUI KUEH - 270,#01-72,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
JUN JI,#01-44,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
LAM LEE STORE,#03-40,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
LOH CHEE KHIONG,#01-40,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
MELAKA FLAVOUR,(blank),"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
POPIAH 80,#01-80,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
QUEEN ST GORENG PISANG,#01-46,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
RED DRAGON HOUSE,#03-62,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
RED DRAGON MARINE,#03-63,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
REN FRIED KWAY TEOW,#01-117,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
ROASTED DELIGHT,#01-36,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
SEAFOOD BOIL,#01-35,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
SG FAMOUS ROJAK,#01-45,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
SIRAJ INDIAN ROJAK,#01-120,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
SPECIAL K EDITION,#03-22,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
SUM KHIONG LIAN KEE,#03-70,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
TAN SUM JOO PROVISION,#03-50,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
TIEN FOOK,#01-116,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
TONG FONG FATT HAINANESE,#01-57,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
VEGETABLE STALL,#01-25,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
WIDDY TRADING,#03-39,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
YAN XIA LOR MEE,#01-139,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
ZHENG XING MEI SHI,#01-64,"270 QUEEN ST, S180270",ALBERT CENTRE FOOD CENTRE,180270
106 NASI LEMAK,#01-12,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
AH B BAKERY,#01-35,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
AJ DELIGHTS,#01-82,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
ASHES AT BM,#01-61,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
AYURUEDA BALANCE KITCHEN,#01-71,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
BEANS FRAGRANCE,#01-34,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
BENG HUAT HOT & COLD,#01-14,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
BU ZHEN ZHONG CHICKEN,#01-53,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
BULLDOG COFFEE,#01-48,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
CHENG JI YONG TOU FU,#01-39,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
CHINA SQUARE,#01-45,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
DANGER CLOSE,#01-05,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
DESSERTS PAVILIION,#01-69,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
GREENGRASS GARDEN,#01-73,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
HEALTHY FRUIT JUICES,#01-06,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
HOCK KEE BAK KUT TEH,#01-46,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
HONG HUAT FRUIT JUICE,#01-38,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
HONG KONG YUMMY SOUP,#01-51,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
HUAT SENG AVOCADO,#01-63,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
JIN PAI ZI CHAR,#01-47,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
KING AVOCADO,#01-17,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
KING GROUPER FISH SOUP,#01-01,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
LAU PHUA CHAY ROASTED,#01-20,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
LEON KEE PORK RIB SOUP,#01-18,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
LIEN FA SHUI JING PAU,#01-10,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
LYE BO ROAST,#01-27,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
MA LA XIANG GUO,#01-42,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
MING XIANG,#01-32,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
MR AVOCADO,#01-19,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
MUI LIM COOKED FOOD,#01-86,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
MUM MUM 31,#01-31,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
PU TIAN DELIGHTS,#01-88,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
QIAO YUAN,#01-25,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
QUEENSTOWN YOU TIAO,#01-72,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
SHANG HAI LA MIAN XIAO,#01-56,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
SINGAPORE FIRST BREWED CLAYPOT COFFEE,#01-59,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
SOON HENG CHA SHI,#01-40,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
SOON LEE STEW BEEF,#01-16,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
SOON SHENG COFFEE STALL,#01-67,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
STAR YONG KWANG BBQ 01-03,#01-03,"120 BUKIT MERAH LN 1, S150120",ALEXANDRA VILLAGE FOOD CENTRE,150120
